run_accession	sample_title
ERR1077546	10317.000007827
ERR1077547	10317.000007828
ERR1077548	10317.000007829
ERR1077549	10317.000007830
ERR1077550	10317.000007831
ERR1077551	10317.000007833
ERR1077552	10317.000007834
ERR1077553	10317.000007835
ERR1077554	10317.000007836
ERR1077555	10317.000007837
ERR1077556	10317.000007838
ERR1077557	10317.000007839
ERR1077558	10317.000007840
ERR1077559	10317.000007841
ERR1077560	10317.000007842
ERR1077561	10317.000007843
ERR1077562	10317.000007844
ERR1077563	10317.000007845
ERR1077564	10317.000007846
ERR1077565	10317.000007847
ERR1077566	10317.000007848
ERR1077567	10317.000007849
ERR1077568	10317.000007850
ERR1077569	10317.000007851
ERR1077570	10317.000007852
ERR1077571	10317.000007853
ERR1077572	10317.000007854
ERR1077573	10317.000007855
ERR1077574	10317.000007856
ERR1077575	10317.000007857
ERR1077576	10317.000010253
ERR1077577	10317.000010745
ERR1077578	10317.000011052
ERR1077579	10317.000011202
ERR1077580	10317.000011290
ERR1077581	10317.000011955
ERR1077582	10317.000011956
ERR1077583	10317.000012067
ERR1077584	10317.000012915
ERR1077585	10317.000012953
ERR1077586	10317.000013054
ERR1077587	10317.000013056
ERR1077588	10317.000013108
ERR1077589	10317.000013109
ERR1077590	10317.000013157
ERR1077591	10317.000013164
ERR1077592	10317.000013280
ERR1077593	10317.000013300
ERR1077594	10317.000013311
ERR1077595	10317.000013341
ERR1077596	10317.000013358
ERR1077597	10317.000013360
ERR1077598	10317.000013396
ERR1077599	10317.000013418
ERR1077600	10317.000013619
ERR1077601	10317.000013624
ERR1077602	10317.000013687
ERR1077603	10317.000013688
ERR1077604	10317.000013945
ERR1077605	10317.000014002
ERR1077606	10317.000014055
ERR1077607	10317.000014100
ERR1077608	10317.000014147
ERR1077609	10317.000014159
ERR1077610	10317.000014213
ERR1077611	10317.000014647
ERR1077612	10317.000014683
ERR1077613	10317.000014789
ERR1077614	10317.000014791
ERR1077615	10317.000014792
ERR1077616	10317.000014793
ERR1077617	10317.000014794
ERR1077618	10317.000014795
ERR1077619	10317.000014879
ERR1077620	10317.000015011
ERR1077621	10317.000015015
ERR1077622	10317.000015056
ERR1077623	10317.000015063
ERR1077624	10317.000015136
ERR1077625	10317.000015153
ERR1077626	10317.000015162
ERR1077627	10317.000015175
ERR1077628	10317.000015177
ERR1077629	10317.000015186
ERR1077630	10317.000015187
ERR1077631	10317.000015188
ERR1077632	10317.000015189
ERR1077633	10317.000015206
ERR1077634	10317.000015213
ERR1077635	10317.000015218
ERR1077636	10317.000015225
ERR1077637	10317.000015251
ERR1077638	10317.000015277
ERR1077639	10317.000015282
ERR1077640	10317.000015283
ERR1077641	10317.000015285
ERR1077642	10317.000015294
ERR1077643	10317.000015301
ERR1077644	10317.000015302
ERR1077645	10317.000015303
ERR1077646	10317.000015327
ERR1077647	10317.000015345
ERR1077648	10317.000015348
ERR1077649	10317.000015353
ERR1077650	10317.000015384
ERR1077651	10317.000015402
ERR1077652	10317.000015446
ERR1077653	10317.000015451
ERR1077654	10317.000015452
ERR1077655	10317.000015453
ERR1077656	10317.000015455
ERR1077657	10317.000015462
ERR1077658	10317.000015491
ERR1077659	10317.000015494
ERR1077660	10317.000015495
ERR1077661	10317.000015553
ERR1077662	10317.000015557
ERR1077663	10317.000015567
ERR1077664	10317.000015581
ERR1077665	10317.000015613
ERR1077666	10317.000015833
ERR1077667	10317.000015887
ERR1077668	10317.000015900
ERR1077669	10317.000015901
ERR1077670	10317.000015925
ERR1077671	10317.000015930
ERR1077672	10317.000015975
ERR1077673	10317.000016009
ERR1077674	10317.000016178
ERR1077675	10317.000016315
ERR1077676	10317.000016405
ERR1077677	10317.000016447
ERR1077678	10317.000016471
ERR1077679	10317.000017141
ERR1077680	10317.000017171
ERR1077681	10317.000017173
ERR1077682	10317.000017174
ERR1077683	10317.000017175
ERR1077684	10317.000017176
ERR1077685	10317.000017177
ERR1077686	10317.000017202
ERR1077687	10317.000017203
ERR1077688	10317.000017204
ERR1077689	10317.000017205
ERR1077690	10317.000017213
ERR1077691	10317.000017269
ERR1077692	10317.000017281
ERR1077693	10317.000017282
ERR1077694	10317.000017291
ERR1077695	10317.000017292
ERR1077696	10317.000017324
ERR1077697	10317.000017325
ERR1077698	10317.000017327
ERR1077699	10317.000017331
ERR1077700	10317.000017627
ERR1077701	10317.000017702
ERR1077702	10317.000017768
ERR1077703	10317.BLANK.41.8A.r13
ERR1077704	10317.BLANK.41.8B.r13
ERR1077705	10317.BLANK.41.8C.r13
ERR1077706	10317.BLANK.41.8D.r13
ERR1077707	10317.BLANK.41.8E.r13
ERR1077708	10317.BLANK.41.8F.r13
ERR1077709	10317.BLANK.41.8G.r13
ERR1077710	10317.BLANK.41.8H.r13
ERR1077711	10317.BLANK.51.10A.r13
ERR1077712	10317.BLANK.51.10B.r13
ERR1077713	10317.BLANK.51.10C.r13
ERR1077714	10317.BLANK.51.10D.r13
ERR1077715	10317.BLANK.51.10E.r13
ERR1077716	10317.BLANK.51.10F.r13
ERR1077717	10317.BLANK.51.10G.r13
ERR1077718	10317.BLANK.51.10H.r13
ERR1077719	10317.BLANK.51.11A.r13
ERR1077720	10317.BLANK.51.11B.r13
ERR1077721	10317.BLANK.51.11C.r13
ERR1077722	10317.BLANK.51.11D.r13
ERR1077723	10317.BLANK.51.11E.r13
ERR1077724	10317.BLANK.51.11F.r13
ERR1077725	10317.BLANK.51.11G.r13
ERR1077726	10317.BLANK.51.11H.r13
ERR1077727	10317.BLANK.51.12A.r13
ERR1077728	10317.BLANK.51.12B.r13
ERR1077729	10317.BLANK.51.12C.r13
ERR1077730	10317.BLANK.51.12D.r13
ERR1077731	10317.BLANK.51.12E.r13
ERR1077732	10317.BLANK.51.12F.r13
ERR1077733	10317.BLANK.51.12G.r13
ERR1077734	10317.BLANK.51.12H.r13
ERR1077735	10317.BLANK.51.2A.r13
ERR1077736	10317.BLANK.51.2B.r13
ERR1077737	10317.BLANK.51.2C.r13
ERR1077738	10317.BLANK.51.2D.r13
ERR1077739	10317.BLANK.51.2E.r13
ERR1077740	10317.BLANK.51.2F.r13
ERR1077741	10317.BLANK.51.2G.r13
ERR1077742	10317.BLANK.51.2H.r13
ERR1077743	10317.BLANK.51.7H.r13
ERR1077744	10317.BLANK.51.8A.r13
ERR1077745	10317.BLANK.51.8B.r13
ERR1077746	10317.BLANK.51.8C.r13
ERR1077747	10317.BLANK.51.8D.r13
ERR1077748	10317.BLANK.51.8E.r13
ERR1077749	10317.BLANK.51.8F.r13
ERR1077750	10317.BLANK.51.8G.r13
ERR1077751	10317.BLANK.51.8H.r13
ERR1077752	10317.BLANK.51.9A.r13
ERR1077753	10317.BLANK.51.9B.r13
ERR1077754	10317.BLANK.51.9C.r13
ERR1077755	10317.BLANK.51.9D.r13
ERR1077756	10317.BLANK.51.9E.r13
ERR1077757	10317.BLANK.51.9F.r13
ERR1077758	10317.BLANK.51.9G.r13
ERR1077759	10317.BLANK.51.9H.r13
ERR1077760	10317.BLANK.53.6A.r13
ERR1077761	10317.BLANK.53.6B.r13
ERR1077762	10317.BLANK.53.6C.r13
ERR1077763	10317.BLANK.53.6D.r13
ERR1077764	10317.BLANK.53.6F.r13
ERR1077765	10317.BLANK.53.6G.r13
ERR1077766	10317.BLANK.53.6H.r13
ERR1077767	10317.000001299
ERR1077768	10317.000001400
ERR1077769	10317.000001419
ERR1077770	10317.000001438
ERR1077771	10317.000001483
ERR1077772	10317.000001635
ERR1077773	10317.000001956
ERR1077774	10317.000002271
ERR1077775	10317.000002272
ERR1077776	10317.000002418a
ERR1077777	10317.000002418b
ERR1077778	10317.000003136
ERR1077779	10317.000003169
ERR1077780	10317.000003170
ERR1077781	10317.000004157
ERR1077782	10317.000004272
ERR1077783	10317.000004273
ERR1077784	10317.000004726
ERR1077785	10317.000005168
ERR1077786	10317.000005263
ERR1077787	10317.000005867
ERR1077788	10317.000005953
ERR1077804	10317.000001011
ERR1077805	10317.000001139
ERR1077806	10317.000001302
ERR1077807	10317.000001396
ERR1077808	10317.000001524
ERR1077809	10317.000001533
ERR1077810	10317.000001673
ERR1077811	10317.000001701
ERR1077812	10317.000001789
ERR1077813	10317.000001917
ERR1077814	10317.000001929
ERR1077815	10317.000001930
ERR1077816	10317.000002037
ERR1077817	10317.000002038
ERR1077818	10317.000002071
ERR1077819	10317.000002198
ERR1077820	10317.000002207
ERR1077821	10317.000002257
ERR1077822	10317.000002258
ERR1077823	10317.000002290
ERR1077824	10317.000002381
ERR1077825	10317.000002382
ERR1077826	10317.000002420
ERR1077827	10317.000002811
ERR1077828	10317.000002821
ERR1077829	10317.000002829
ERR1077830	10317.000002868
ERR1077831	10317.000002946
ERR1077832	10317.000002963
ERR1077833	10317.000002969
ERR1077834	10317.000002970
ERR1077835	10317.000003131
ERR1077836	10317.000003205
ERR1077837	10317.000003386
ERR1077838	10317.000003424
ERR1077839	10317.000003593
ERR1077840	10317.000003594
ERR1077841	10317.000003595
ERR1077842	10317.000003596
ERR1077843	10317.000003704
ERR1077844	10317.000003720
ERR1077845	10317.000003760
ERR1077846	10317.000003841
ERR1077847	10317.000003921
ERR1077848	10317.000003922
ERR1077849	10317.000003923
ERR1077850	10317.000003924
ERR1077851	10317.000004018
ERR1077852	10317.000004054
ERR1077853	10317.000004055
ERR1077854	10317.000004244
ERR1077855	10317.000004625
ERR1077856	10317.000004659
ERR1077857	10317.000004719
ERR1077858	10317.000004806
ERR1077859	10317.000005008
ERR1077860	10317.000005012
ERR1077861	10317.000005685
ERR1077862	10317.000005692
ERR1077863	10317.000005720
ERR1077864	10317.000005721
ERR1077865	10317.000005764
ERR1077866	10317.000005765
ERR1077867	10317.000005766
ERR1077868	10317.000005767
ERR1077869	10317.000005804
ERR1077870	10317.000005848
ERR1077871	10317.000005873
ERR1077872	10317.000005875
ERR1077873	10317.000005878
ERR1077874	10317.000005937
ERR1077875	10317.000005960
ERR1077876	10317.000005972
ERR1077877	10317.000006000
ERR1077878	10317.000006014
ERR1077879	10317.000006017
ERR1077880	10317.000006040
ERR1077881	10317.000006048
ERR1077882	10317.000006111
ERR1077883	10317.000006117
ERR1077884	10317.000006652
ERR1077885	10317.000006671
ERR1077886	10317.000006695
ERR1077887	10317.000006762
ERR1077888	10317.000006767
ERR1077889	10317.000006776
ERR1077890	10317.000006825
ERR1077891	10317.000006887
ERR1077892	10317.000006913
ERR1077893	10317.000006932
ERR1077894	10317.000006941
ERR1077895	10317.000007637
ERR1077896	10317.000007638
ERR1077897	10317.000007639
ERR1077898	10317.000007640
ERR1077899	10317.000007669
ERR1077900	10317.000007672
ERR1077901	10317.000007697
ERR1077902	10317.000008999
ERR1077903	10317.000009037
ERR1077904	10317.000009038
ERR1077905	10317.000009063
ERR1077906	10317.000009072
ERR1077907	10317.000009076
ERR1077908	10317.000009105
ERR1077909	10317.000009106
ERR1077910	10317.000009109
ERR1077911	10317.000009134
ERR1077912	10317.000009151
ERR1077913	10317.000009152
ERR1077914	10317.000009159
ERR1077915	10317.000009160
ERR1077916	10317.000009161
ERR1077917	10317.000009164
ERR1077918	10317.000009178
ERR1077919	10317.000009179
ERR1077920	10317.000009188
ERR1077921	10317.000009195
ERR1077922	10317.000009197
ERR1077923	10317.000009219
ERR1077924	10317.000009238
ERR1077925	10317.000009367
ERR1077926	10317.000009382
ERR1077927	10317.000009383
ERR1077928	10317.000009405
ERR1077929	10317.000009471
ERR1077930	10317.000009472
ERR1077931	10317.000009473
ERR1077932	10317.000009474
ERR1077933	10317.000009497
ERR1077934	10317.000009498
ERR1077935	10317.000009499
ERR1077936	10317.000009531
ERR1077937	10317.000009559
ERR1077938	10317.000009620
ERR1077939	10317.000009645
ERR1077940	10317.000009648
ERR1077941	10317.000009649
ERR1077942	10317.000009700
ERR1077943	10317.000009703
ERR1077944	10317.000009723
ERR1077945	10317.000009749
ERR1077946	10317.000010098
ERR1077947	10317.000010099
ERR1077948	10317.000010102
ERR1077949	10317.000010111
ERR1077950	10317.000010112
ERR1077951	10317.000010115
ERR1077952	10317.000010120
ERR1077953	10317.000010122
ERR1077954	10317.000010123
ERR1077955	10317.000010125
ERR1077956	10317.000010126
ERR1077957	10317.000010134
ERR1077958	10317.000010147
ERR1077959	10317.000010154
ERR1077960	10317.000010161
ERR1077961	10317.000010169
ERR1077962	10317.000010170
ERR1077963	10317.000010171
ERR1077964	10317.000010183
ERR1077965	10317.000010184
ERR1077966	10317.000010189
ERR1077967	10317.000010198
ERR1077968	10317.000010200
ERR1077969	10317.000010206
ERR1077970	10317.000010211
ERR1077971	10317.000010228
ERR1077972	10317.000010229
ERR1077973	10317.000010230
ERR1077974	10317.000010244
ERR1077975	10317.000010252
ERR1077976	10317.000010257
ERR1077977	10317.000010258
ERR1077978	10317.000010259
ERR1077979	10317.000010263
ERR1077980	10317.000010274
ERR1077981	10317.000010285
ERR1077982	10317.000010286
ERR1077983	10317.000010304
ERR1077984	10317.000010544
ERR1077985	10317.000010556
ERR1077986	10317.000010559
ERR1077987	10317.000010561
ERR1077988	10317.000010567
ERR1077989	10317.000010690
ERR1077990	10317.000010693
ERR1077991	10317.000010712
ERR1077992	10317.000010713
ERR1077993	10317.000010714
ERR1077994	10317.000010715
ERR1077995	10317.000010719
ERR1077996	10317.000010720
ERR1077997	10317.000010724
ERR1077998	10317.000010725
ERR1077999	10317.000010732
ERR1078000	10317.000010734
ERR1078001	10317.000010735
ERR1078002	10317.000010739
ERR1078003	10317.000010740
ERR1078004	10317.000010757
ERR1078005	10317.000010761
ERR1078006	10317.000010765
ERR1078007	10317.000010773
ERR1078008	10317.000010808
ERR1078009	10317.000010810
ERR1078010	10317.000010816
ERR1078011	10317.000010817
ERR1078012	10317.000010821
ERR1078013	10317.000010822
ERR1078014	10317.000010827
ERR1078015	10317.000010831
ERR1078016	10317.000010834
ERR1078017	10317.000010837
ERR1078018	10317.000010838
ERR1078019	10317.000010840
ERR1078020	10317.000010843
ERR1078021	10317.000010848
ERR1078022	10317.000010852
ERR1078023	10317.000010854
ERR1078024	10317.000010869
ERR1078025	10317.000010873
ERR1078026	10317.000010874
ERR1078027	10317.000010878
ERR1078028	10317.000010894
ERR1078029	10317.000010895
ERR1078030	10317.000010915
ERR1078031	10317.000010916
ERR1078032	10317.000010917
ERR1078033	10317.000010918
ERR1078034	10317.000010919
ERR1078035	10317.000010920
ERR1078036	10317.000010921
ERR1078037	10317.000010922
ERR1078038	10317.000010939
ERR1078039	10317.000010940
ERR1078040	10317.000010945
ERR1078041	10317.000010946
ERR1078042	10317.000010947
ERR1078043	10317.000010948
ERR1078044	10317.000010956
ERR1078045	10317.000010957
ERR1078046	10317.000010962
ERR1078047	10317.000010978
ERR1078048	10317.000010979
ERR1078049	10317.000010981
ERR1078050	10317.000010984
ERR1078051	10317.000010993
ERR1078052	10317.000011012
ERR1078053	10317.000011029
ERR1078054	10317.000011035
ERR1078055	10317.000011036
ERR1078056	10317.000011039
ERR1078057	10317.000011040
ERR1078058	10317.000011049
ERR1078059	10317.000011050
ERR1078060	10317.000011054
ERR1078061	10317.000011077
ERR1078062	10317.000011090
ERR1078063	10317.000011103
ERR1078064	10317.000011111
ERR1078065	10317.000011116
ERR1078066	10317.000011118
ERR1078067	10317.000011119
ERR1078068	10317.000011142
ERR1078069	10317.000011145
ERR1078070	10317.000011154
ERR1078071	10317.000011172
ERR1078072	10317.000011181
ERR1078073	10317.000011190
ERR1078074	10317.000011206
ERR1078075	10317.000011207
ERR1078076	10317.000011214
ERR1078077	10317.000011223
ERR1078078	10317.000011224
ERR1078079	10317.000011225
ERR1078080	10317.000011246
ERR1078081	10317.000011250
ERR1078082	10317.000011259
ERR1078083	10317.000011269
ERR1078084	10317.000011273
ERR1078085	10317.000011276
ERR1078086	10317.000011277
ERR1078087	10317.000011295
ERR1078088	10317.000011298
ERR1078089	10317.000011302
ERR1078090	10317.000011312
ERR1078091	10317.000011315
ERR1078092	10317.000011329
ERR1078093	10317.000011335
ERR1078094	10317.000011337
ERR1078095	10317.000011351
ERR1078096	10317.000011355
ERR1078097	10317.000011358
ERR1078098	10317.000011359
ERR1078099	10317.000011360
ERR1078100	10317.000011362
ERR1078101	10317.000011363
ERR1078102	10317.000011385
ERR1078103	10317.000011394
ERR1078104	10317.000011395
ERR1078105	10317.000011925
ERR1078106	10317.000011934
ERR1078107	10317.000011935
ERR1078108	10317.000011945
ERR1078109	10317.000011949
ERR1078110	10317.000011951
ERR1078111	10317.000011962
ERR1078112	10317.000011964
ERR1078113	10317.000011973
ERR1078114	10317.000011978
ERR1078115	10317.000011980
ERR1078116	10317.000011985
ERR1078117	10317.000011986
ERR1078118	10317.000012011
ERR1078119	10317.000012012
ERR1078120	10317.000012016
ERR1078121	10317.000012037
ERR1078122	10317.000012038
ERR1078123	10317.000012055
ERR1078124	10317.000012059
ERR1078125	10317.000012061
ERR1078126	10317.000012086
ERR1078127	10317.000012088
ERR1078128	10317.000012099
ERR1078129	10317.000012100
ERR1078130	10317.000012116
ERR1078131	10317.000012117
ERR1078132	10317.000012120
ERR1078133	10317.000012152
ERR1078134	10317.000012154
ERR1078135	10317.000012155
ERR1078136	10317.000012157
ERR1078137	10317.000012182
ERR1078138	10317.000012184
ERR1078139	10317.000012185
ERR1078140	10317.000012201
ERR1078141	10317.000012209
ERR1078142	10317.000012210
ERR1078143	10317.000012211
ERR1078144	10317.000012212
ERR1078145	10317.000012226
ERR1078146	10317.000012227
ERR1078147	10317.000012231
ERR1078148	10317.000012252
ERR1078149	10317.000012265
ERR1078150	10317.000012266
ERR1078151	10317.000012275
ERR1078152	10317.000012276
ERR1078153	10317.000012280
ERR1078154	10317.000012285
ERR1078155	10317.000012315
ERR1078156	10317.000012333
ERR1078157	10317.000012337
ERR1078158	10317.000012339
ERR1078159	10317.000012340
ERR1078160	10317.000012341
ERR1078161	10317.000012345
ERR1078162	10317.000012348
ERR1078163	10317.000012355
ERR1078164	10317.000012356
ERR1078165	10317.000012381
ERR1078166	10317.000012388
ERR1078167	10317.000012391
ERR1078168	10317.000012399
ERR1078169	10317.000012400
ERR1078170	10317.000012401
ERR1078171	10317.000012407
ERR1078172	10317.000012408
ERR1078173	10317.000012417
ERR1078174	10317.000012418
ERR1078175	10317.000012886
ERR1078176	10317.000012911
ERR1078177	10317.000012912
ERR1078178	10317.000012933
ERR1078179	10317.000012936
ERR1078180	10317.000012948
ERR1078181	10317.000012959
ERR1078182	10317.000012962
ERR1078183	10317.000012963
ERR1078184	10317.000012964
ERR1078185	10317.000012983
ERR1078186	10317.000012990
ERR1078187	10317.000012991
ERR1078188	10317.000012996
ERR1078189	10317.000013024
ERR1078190	10317.000013039
ERR1078191	10317.000013048
ERR1078192	10317.000013049
ERR1078193	10317.000013050
ERR1078194	10317.000013051
ERR1078195	10317.000013052
ERR1078196	10317.000013061
ERR1078197	10317.000013063
ERR1078198	10317.000013065
ERR1078199	10317.000013076
ERR1078200	10317.000013081
ERR1078201	10317.000013103
ERR1078202	10317.000013111
ERR1078203	10317.000013114
ERR1078204	10317.000013129
ERR1078205	10317.000013130
ERR1078206	10317.000013138
ERR1078207	10317.000013139
ERR1078208	10317.000013167
ERR1078209	10317.000013863
ERR1078210	10317.000013865
ERR1078211	10317.000013866
ERR1078212	10317.000013867
ERR1078213	10317.000013868
ERR1078214	10317.000013869
ERR1078215	10317.000013870
ERR1078216	10317.000013871
ERR1078217	10317.000013872
ERR1078218	10317.000013873
ERR1078219	10317.000013874
ERR1078220	10317.000013875
ERR1078221	10317.000013876
ERR1078222	10317.000013877
ERR1078223	10317.000013878
ERR1078224	10317.000013879
ERR1078225	10317.000013880
ERR1078226	10317.000013881
ERR1078227	10317.000013882
ERR1078228	10317.000013884
ERR1078229	10317.000013885
ERR1078230	10317.000013886
ERR1078231	10317.000013887
ERR1078232	10317.000013888
ERR1078233	10317.000013889
ERR1078234	10317.000013900
ERR1078235	10317.000013902
ERR1078236	10317.000013903
ERR1078237	10317.000013905
ERR1078238	10317.000013906
ERR1078239	10317.000013908
ERR1078240	10317.BLANK.30.6F.r7
ERR1078241	10317.BLANK.30.6G.r7
ERR1078242	10317.BLANK.30.6H.r7
ERR1078243	10317.BLANK.A.10.r7
ERR1078244	10317.BLANK.A.11.r7
ERR1078245	10317.BLANK.A.12.r7
ERR1078246	10317.BLANK.A.8.r7
ERR1078247	10317.BLANK.B.10.r7
ERR1078248	10317.BLANK.B.11.r7
ERR1078249	10317.BLANK.B.12.r7
ERR1078250	10317.BLANK.B.8.r7
ERR1078251	10317.BLANK.C.10.r7
ERR1078252	10317.BLANK.C.11.r7
ERR1078253	10317.BLANK.C.12.r7
ERR1078254	10317.BLANK.C.8.r7
ERR1078255	10317.BLANK.D.10.r7
ERR1078256	10317.BLANK.D.11.r7
ERR1078257	10317.BLANK.D.12.r7
ERR1078258	10317.BLANK.D.8.r7
ERR1078259	10317.BLANK.E.10.r7
ERR1078260	10317.BLANK.E.11.r7
ERR1078261	10317.BLANK.E.12.r7
ERR1078262	10317.BLANK.E.8.r7
ERR1078263	10317.BLANK.F.10.r7
ERR1078264	10317.BLANK.F.11.r7
ERR1078265	10317.BLANK.F.12.r7
